Scenario Name,Host,Collective,Start Offset Ticks,Activation Tick,Original TX Complete Tick,Waiting Offset Ticks,Configured Rate,Rx Total,Complete,CCT Ticks,Breakdown
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_0_3,red,0,0,30,0,3.3333333333333335,300,true,43,H_0_0:100/100:34|H_0_1:100/100:34|H_0_2:100/100:43
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_1_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_1_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_1_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_1_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_2_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_2_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_2_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_2_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_3_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_3_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_3_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-member-formula-rate,H_3_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_0,red,0,0,10,0,10,96,false,,H_0_1:16/100:DROPPED|H_0_2:80/100:DROPPED|H_0_3:0/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_1,red,0,0,10,0,10,96,false,,H_0_0:16/100:DROPPED|H_0_2:80/100:DROPPED|H_0_3:0/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_2,red,0,0,10,0,10,96,false,,H_0_0:80/100:DROPPED|H_0_1:0/100:DROPPED|H_0_3:16/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_3,red,0,0,10,0,10,96,false,,H_0_0:80/100:DROPPED|H_0_1:0/100:DROPPED|H_0_2:16/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_0_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_2:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_0_2,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_1_1,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_2_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_1_1:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_0_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_2:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_0_2,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_1_1,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_2_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_1_1:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-02,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_0_0,red,0,0,29,0,3.3333333333333335,300,true,37,H_0_2:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_0_2,red,0,0,29,0,3.3333333333333335,300,true,37,H_0_0:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_1_1,red,0,0,29,0,3.3333333333333335,300,true,42,H_0_0:100/100:35|H_0_2:100/100:36|H_2_0:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_2_0,red,0,0,29,0,3.3333333333333335,300,true,39,H_0_0:100/100:35|H_0_2:100/100:36|H_1_1:100/100:39
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-03,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_0_0,red,0,0,30,0,3.3333333333333335,300,true,37,H_0_2:100/100:37|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_0_2,red,0,0,30,0,3.3333333333333335,300,true,39,H_0_0:100/100:39|H_1_1:100/100:36|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_1_1,red,0,0,30,0,3.3333333333333335,300,true,42,H_0_0:100/100:36|H_0_2:100/100:36|H_2_0:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_2_0,red,0,0,29,0,3.3333333333333335,300,true,40,H_0_0:100/100:36|H_0_2:100/100:36|H_1_1:100/100:40
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-04,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_0_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_2:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_0_2,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_1_1,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_2_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_1_1:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_0_0,red,0,0,30,0,3.3333333333333335,300,true,37,H_0_2:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_0_2,red,0,0,29,0,3.3333333333333335,300,true,37,H_0_0:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_1_1,red,0,0,29,0,3.3333333333333335,300,true,42,H_0_0:100/100:36|H_0_2:100/100:36|H_2_0:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_2_0,red,0,0,29,0,3.3333333333333335,300,true,42,H_0_0:100/100:36|H_0_2:100/100:36|H_1_1:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-06,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_0_0,red,0,0,29,0,3.3333333333333335,300,true,37,H_0_2:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_0_2,red,0,0,29,0,3.3333333333333335,300,true,39,H_0_0:100/100:39|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_1_1,red,0,0,29,0,3.3333333333333335,300,true,40,H_0_0:100/100:35|H_0_2:100/100:36|H_2_0:100/100:40
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_2_0,red,0,0,29,0,3.3333333333333335,300,true,42,H_0_0:100/100:35|H_0_2:100/100:36|H_1_1:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_0_0,red,0,0,29,0,3.3333333333333335,300,true,37,H_0_2:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_0_2,red,0,0,29,0,3.3333333333333335,300,true,37,H_0_0:100/100:37|H_1_1:100/100:35|H_2_0:100/100:35
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_1_1,red,0,0,29,0,3.3333333333333335,300,true,42,H_0_0:100/100:35|H_0_2:100/100:36|H_2_0:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_1_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_1_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_2_0,red,0,0,29,0,3.3333333333333335,300,true,42,H_0_0:100/100:35|H_0_2:100/100:36|H_1_1:100/100:42
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_2_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_2_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_2_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_3_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_3_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_3_2,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,H_3_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,H_0_0,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_2:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,H_0_1,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,H_0_2,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:35|H_1_1:100/100:36|H_2_0:100/100:36
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,H_0_3,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,H_1_0,inactive,0,,,0,0,0,true,,
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,H_1_1,red,0,0,30,0,3.3333333333333335,300,true,36,H_0_0:100/100:36|H_0_2:100/100:36|H_2_0:100/100:36
